,left_ax
31027,-0.6722669
31028,-0.6910625
31029,-0.7276325
31030,-0.7739124
31031,-0.798602
31032,-0.7980309
31033,-0.77951497
31034,-0.74815524
31035,-0.70589936
31036,-0.66363394
31037,-0.6119991
31038,-0.55076844
31039,-0.482528
31040,-0.40943074
31041,-0.33136868
31042,-0.2548982
31043,-0.18036595
31044,-0.10725445
31045,-0.03857807
31046,0.022430794
31047,0.07635693
31048,0.11805499
31049,0.1392221
31050,0.14548938
31051,0.14103782
31052,0.12795708
31053,0.109440796
31054,0.091285825
31055,0.07697923
31056,0.0645015759999999
31057,0.05272816
31058,0.04334144
31059,0.040926836
31060,0.04017195
31061,0.04913835
31062,0.07288252
31063,0.11277334
31064,0.16510196
31065,0.2076142
31066,0.2458804
31067,0.2910957
31068,0.3257677
31069,0.33029708
31070,0.36088204
31071,0.38118735
31072,0.39656296
31073,0.42359042
31074,0.4604346
31075,0.48601693
31076,0.5089585999999999
31077,0.50692624
31078,0.48380974
31079,0.45240784
31080,0.4272417000000001
31081,0.419192
31082,0.4307443
31083,0.46267143
31084,0.5344829000000001
31085,0.7503791
31086,1.1645166999999998
31087,1.1904097
31088,1.3166988000000002
31089,1.4337608
31090,1.3574848999999998
31091,1.3648103
31092,2.684729
31093,0.3121765
31094,-0.24834396
31095,-0.12953784
31096,-0.18371285
31097,-0.6832186
31098,-0.55335486
31099,-0.21999775
31100,-0.21396255
31101,-0.44519135
31102,-0.65050495
31103,-0.59752375
31104,-1.7420075000000002
31105,-0.79442376
31106,0.049199577
31107,-0.1262222
31108,-0.5553388000000001
31109,-0.8867778000000001
31110,-0.94838315
31111,-0.81055844
31112,-0.43552703
31113,0.16852105
31114,0.7258195
31115,0.9621778
31116,1.1245586
31117,1.0230285
31118,0.5966892
31119,0.01034972
31120,-0.27886268
31121,-0.35520485
31122,-0.2843952
31123,-0.11085433
31124,0.10447534
31125,0.17896944
31126,0.35922724
31127,0.46492237
31128,0.38976872
31129,0.17467065
31130,0.063928
31131,0.027306518
31132,0.041389737
31133,0.081892565
31134,0.08000341
31135,-0.006444619
31136,-0.055955548
31137,-0.06584023
31138,-0.08504702
31139,-0.13952102
31140,-0.21841413
31141,-0.27997106
31142,-0.27836132
31143,-0.2943585
31144,-0.2992748
31145,-0.2726292
31146,-0.2255372
31147,-0.20933773
31148,-0.18921347
31149,-0.17432028
31150,-0.1690895
31151,-0.16730884
31152,-0.16186514
31153,-0.1554247
31154,-0.12612964
31155,-0.10892559
31156,-0.08609398
31157,-0.057707377
31158,-0.042048775
31159,-0.07746296
31160,-0.109624885
31161,-0.12454128
31162,-0.121844165
31163,-0.10805542
31164,-0.09457129
31165,-0.09255886
31166,-0.081108965
31167,-0.05952755
31168,-0.05969307
31169,-0.08770343
31170,-0.07482555
31171,-0.12354757
31172,-0.14404567
31173,-0.20343943
31174,-0.33793762
31175,-0.5145534
31176,-0.50891864
31177,-0.034188744
31178,0.29330242
31179,0.2792305999999999
31180,-0.026811615
31181,-0.37323046
31182,-0.45010343
31183,-0.22498639
31184,-0.18006891
31185,-0.2534001
31186,-0.2909979
31187,-0.22630867
31188,-0.13776189
31189,-0.12294602
31190,-0.17149416
31191,-0.21370505
31192,-0.19977431
31193,-0.221911
31194,-0.22645709
31195,-0.18822931
31196,-0.14672083
31197,-0.12151622
31198,-0.11020753
31199,-0.10940257
31200,-0.08823697
31201,-0.08595378
31202,-0.09493357
31203,-0.084772915
31204,-0.013829826
31205,0.059824996
31206,0.08865031
31207,0.07271864
31208,0.049936984
31209,0.032828767
31210,-0.06014327
31211,-0.13387871
31212,-0.15772435
31213,-0.20336932
31214,-0.24982052
31215,-0.24403252
31216,-0.27945122
31217,-0.3012837
31218,-0.27673092
31219,-0.22756907
31220,-0.16607888
31221,-0.092273004
31222,-0.10072412
31223,-0.08044232
31224,-0.010184117
31225,-0.051593546
31226,-0.25017747
31227,-0.343552
31228,-0.28499246
31229,-0.55803716
31230,-0.800006
31231,-0.8362084000000001
31232,-0.693623
31233,-0.84182996
31234,-0.96387404
31235,-0.95738095
31236,-0.898409
31237,-0.8889345
31238,-0.9976854
31239,-0.90291893
31240,-0.90211207
31241,-0.8779065
31242,-0.7812266999999999
31243,-0.62897843
31244,-0.406668
31245,-0.11188805
31246,-0.03567249
31247,-0.022701537
31248,0.08372662
31249,0.09647561
31250,0.07705321
31251,0.017821409
31252,-0.05010368
31253,-0.093954585
31254,-0.08895469
31255,-0.07222553
31256,-0.10347538
31257,-0.18291913
31258,-0.29365808
31259,-0.41267693
31260,-0.52223855
31261,-0.6144795
31262,-0.691913
31263,-0.76020765
31264,-0.82136333
31265,-0.8720694
31266,-0.9115066
31267,-0.9528525
31268,-0.98231405
31269,-1.0045853
31270,-1.0301293
31271,-1.0532315
31272,-1.0713193
31273,-1.0807811
31274,-1.0872541999999998
31275,-1.0934783
31276,-1.095072
31277,-1.095072
31278,-1.0991924
31279,-1.1009532
31280,-1.0981058
31281,-1.0914848
31282,-1.0838376
31283,-1.0746822
31284,-1.0633826000000002
31285,-1.0475941999999998
31286,-1.0293628
31287,-1.0126123
31288,-0.98484075
31289,-0.9588277
31290,-0.9344042
31291,-0.909212
31292,-0.8836783000000001
31293,-0.8627570999999999
31294,-0.8422329
31295,-0.8223627
31296,-0.7978102
31297,-0.7700369
31298,-0.74156415
31299,-0.70976853
31300,-0.6814585999999999
31301,-0.65479404
31302,-0.6310140000000001
31303,-0.6081038000000001
31304,-0.58256614
31305,-0.55559963
31306,-0.52754724
31307,-0.5015895
31308,-0.4770177
31309,-0.45540395
31310,-0.44170043
31311,-0.44290772
31312,-0.44782287
31313,-0.4650304
31314,-0.4924986
31315,-0.52606124
31316,-0.5651023000000001
31317,-0.60255754
31318,-0.64248013
31319,-0.6849368
31320,-0.7282459
31321,-0.7700677
31322,-0.8091038
31323,-0.84367293
31324,-0.8764529000000001
31325,-0.90120655
31326,-0.91561866
31327,-0.9224406
31328,-0.9240507
31329,-0.91732883
31330,-0.90587944
31331,-0.8933027
31332,-0.8815390999999999
31333,-0.86938876
31334,-0.85127735
31335,-0.8396068000000001
31336,-0.8302540999999999
31337,-0.82139903
31338,-0.8126755
31339,-0.8046269
31340,-0.7973418000000001
31341,-0.7909871
31342,-0.7874861
31343,-0.78489554
31344,-0.7788583
31345,-0.76919764
31346,-0.76418275
31347,-0.7564963
31348,-0.7492863000000001
31349,-0.74435544
31350,-0.7388973000000001
31351,-0.7276292
31352,-0.7146984000000001
31353,-0.70215553
31354,-0.6918533
31355,-0.6838298
31356,-0.6741691
31357,-0.67118096
31358,-0.67081887
31359,-0.669008
31360,-0.66429865
31361,-0.6579596999999999
31362,-0.65514266
31363,-0.64644957
31364,-0.64226335
31365,-0.6398585
31366,-0.6377053
31367,-0.63690066
31368,-0.6300584
31369,-0.6262951
31370,-0.61999655
31371,-0.6136577
31372,-0.60886323
31373,-0.601216
31374,-0.5959838000000001
31375,-0.5885335999999999
31376,-0.58302915
31377,-0.5804281
31378,-0.57859683
31379,-0.5709506
31380,-0.56179327
31381,-0.5496175
31382,-0.54025626
31383,-0.5313628
31384,-0.51545835
31385,-0.5057987
31386,-0.49402735
31387,-0.48035377
31388,-0.469486
31389,-0.4637155
31390,-0.46021414
31391,-0.46142155
31392,-0.46262905
31393,-0.46576852
31394,-0.47191092
31395,-0.48210326
31396,-0.49860516
31397,-0.51123315
31398,-0.49352384
31399,-0.4622936
31400,-0.446917
31401,-0.47238478
31402,-0.51142496
31403,-0.5142414000000001
31404,-0.5135873
31405,-0.52809775
31406,-0.5600385
31407,-0.59350264
31408,-0.6051747
31409,-0.5902170999999999
31410,-0.55399567
31411,-0.5054602
31412,-0.44918734
31413,-0.37714246
31414,-0.29318368
31415,-0.19565625
31416,-0.090149924
31417,0.01401255
31418,0.10829922
31419,0.19322172
31420,0.28894344
31421,0.37980428
31422,0.46151733
31423,0.53213626
31424,0.5897041999999999
31425,0.6132076999999999
31426,0.61501944
31427,0.6002808000000001
31428,0.57025236
31429,0.52545524
31430,0.46610036
31431,0.3831632
31432,0.29803014
31433,0.21712834
31434,0.14183927
31435,0.06899022
31436,-0.0019186035
31437,-0.060722597
31438,-0.09427354
31439,-0.11223929
31440,-0.123093165
31441,-0.07329764
31442,-0.028881747
31443,0.019239439
31444,0.0922037
31445,0.1895857
31446,0.275232
31447,0.38079605
31448,0.5008753
31449,0.6256103
31450,0.7433139
31451,0.8425044
31452,0.9130148
31453,0.9514618
31454,0.96305305
31455,0.9506347
31456,0.9207546999999998
31457,0.88609695
31458,0.8922234
31459,0.85935915
31460,0.9407282
31461,1.0384386
31462,0.92276925
31463,1.0263416
31464,0.36263427
31465,0.79176706
31466,1.4473468
31467,1.0772834999999998
31468,-0.5193603
31469,0.6511933000000001
31470,0.54548424
31471,0.08296901
31472,-0.1568964
31473,-0.25261202
31474,0.19856398
31475,-0.39752275
31476,-0.77897185
31477,-0.97846293
31478,-1.3218375
31479,-2.0310447
31480,-0.7330295
31481,-0.029641675
31482,-0.051772725
31483,-0.44738415
31484,-0.7592003
31485,-0.9085223
31486,-0.852507
31487,-0.44288427
31488,0.15179712
31489,0.7289478
31490,1.1178277
31491,1.2868677
31492,1.0644182
31493,0.51195484
31494,-0.031733595
31495,-0.33550036
31496,-0.41272694
31497,-0.29238382
31498,-0.073759355
31499,0.0678386999999999
31500,0.25297523
31501,0.54044896
31502,0.5859288
31503,0.3076834
31504,0.16196892
31505,0.11348741
31506,0.12292155
31507,0.15396254
31508,0.14027803
31509,0.07700833
31510,0.025898926
31511,0.0036121684
31512,-0.001850608
31513,-0.024217792
31514,-0.06808308
31515,-0.122552186
31516,-0.17993023
31517,-0.23241705
31518,-0.26910934
31519,-0.274744
31520,-0.23208055
31521,-0.1786401
31522,-0.14451312
31523,-0.14212328
31524,-0.16311274
31525,-0.16391772
31526,-0.19000408
31527,-0.24636726
31528,-0.2964623
31529,-0.30237576
31530,-0.24758157
31531,-0.2383256
31532,-0.19878305
31533,-0.13170889
31534,-0.08995813
31535,-0.09960032
31536,-0.12792632
31537,-0.13074403
31538,-0.14010143
31539,-0.15434745
31540,-0.15759411
31541,-0.13452733
31542,-0.086235255
31543,-0.09953026
31544,-0.13062315
31545,-0.14780873
31546,-0.17948148
31547,-0.2842636
31548,-0.46016827
31549,-0.45239434
31550,-0.15251817
31551,0.20855178
31552,0.34028605
31553,0.023350952
31554,-0.25110894
31555,-0.37661895
31556,-0.30845603
31557,-0.16234466
31558,-0.10221014
31559,-0.26682296
31560,-0.2442469
31561,-0.18934308
31562,-0.1348118999999999
31563,-0.11774647
31564,-0.14778404
31565,-0.11880203
31566,-0.15423407
31567,-0.16678019
31568,-0.16340046
31569,-0.15904859
31570,-0.16358921
31571,-0.15602127
31572,-0.120187975
31573,-0.09963114
31574,-0.07503177
31575,-0.022631317
31576,0.015217237
31577,0.023583861
31578,-0.022307327
31579,-0.0703688859999999
31580,-0.0809286
31581,-0.044780858
31582,0.018159209
31583,0.09065414
31584,0.094084665
31585,0.06420744
31586,0.055337753
31587,-0.060173087
31588,-0.14344192
31589,-0.23710772
31590,-0.29804868
31591,-0.30201477
31592,-0.27572
31593,-0.207991
31594,-0.14552455
31595,-0.065958634
31596,0.051260345
31597,0.19319339
31598,0.1390227999999999
31599,0.06323807
31600,0.1376467
31601,0.08176506
31602,-0.213081
31603,-0.31227136
31604,-0.2526142
31605,-0.39863887
31606,-0.58692753
31607,-0.63614166
31608,-0.4525975
31609,-0.6832745
31610,-0.7561106
31611,-0.7349032
31612,-0.7192031999999999
31613,-0.76985884
31614,-0.813275
31615,-0.8309631
31616,-0.8042632
31617,-0.8280374
31618,-0.84337854
31619,-0.6862069000000001
31620,-0.7002953000000001
31621,-0.441516
31622,-0.29624355
31623,-0.2766677
31624,-0.28698316
31625,-0.21839175
31626,-0.19987784
31627,-0.18973665
31628,-0.19847511
31629,-0.21039827
31630,-0.19980548
31631,-0.14708664
31632,-0.11118416
31633,-0.13286541
31634,-0.20198011
31635,-0.29750767
31636,-0.39639953
31637,-0.49059105
31638,-0.5776176
31639,-0.6583057
31640,-0.7322965
31641,-0.7998183000000001
31642,-0.8615465
31643,-0.9066191
31644,-0.95967054
31645,-1.007754
31646,-1.0456629000000002
31647,-1.0724513999999998
31648,-1.08976
31649,-1.1051046999999998
31650,-1.1133391
31651,-1.1156133
31652,-1.114265
31653,-1.1110448
31654,-1.1021912
31655,-1.0911334
31656,-1.0787365
31657,-1.0642872
31658,-1.046308
31659,-1.0235933000000002
31660,-1.004274
31661,-0.9849546999999998
31662,-0.9648669
31663,-0.9441705
31664,-0.92383987
31665,-0.905728
31666,-0.8876166
31667,-0.86570364
31668,-0.84276056
31669,-0.8227361999999999
31670,-0.80851024
31671,-0.79804695
31672,-0.78343064
31673,-0.7691219
31674,-0.75008637
31675,-0.7240485
31676,-0.69265157
31677,-0.66125774
31678,-0.6277549
31679,-0.5920818
31680,-0.5530989000000001
31681,-0.5118140999999999
31682,-0.4723855
31683,-0.4333452999999999
31684,-0.40018973
31685,-0.37587994
31686,-0.36248848
31687,-0.36001304
31688,-0.36484286
31689,-0.38439357
31690,-0.40632802
31691,-0.4347058
31692,-0.46942005
31693,-0.50716865
31694,-0.54741627
31695,-0.5938175
31696,-0.6348212
31697,-0.6715297
31698,-0.7062271999999999
31699,-0.7392079
31700,-0.7565148
31701,-0.76438445
31702,-0.7651387
31703,-0.75857407
31704,-0.7466596
31705,-0.7369998999999999
31706,-0.7221749
31707,-0.71133834
31708,-0.7007726
31709,-0.69218
31710,-0.68866867
31711,-0.68585134
31712,-0.6830339
31713,-0.6787826
31714,-0.6761668000000001
31715,-0.67391306
31716,-0.6673123000000001
31717,-0.6636899
31718,-0.65798485
31719,-0.65325606
31720,-0.6515201999999999
31721,-0.65327114
31722,-0.65686315
31723,-0.65807045
31724,-0.65509236
31725,-0.6515401999999999
31726,-0.64530176
31727,-0.6342951
31728,-0.6246354000000001
31729,-0.61994576
31730,-0.6155189
31731,-0.61468357
31732,-0.6174758
31733,-0.6210583000000001
31734,-0.6242776999999999
31735,-0.62571144
31736,-0.62719065
31737,-0.62489104
31738,-0.61835146
31739,-0.6127625
31740,-0.60833466
31741,-0.60191494
31742,-0.59581304
31743,-0.5884083000000001
31744,-0.5785716999999999
31745,-0.569717
31746,-0.5565458000000001
31747,-0.5423445
31748,-0.5316181999999999
31749,-0.52451414
31750,-0.5182254
31751,-0.5101766999999999
31752,-0.4980873
31753,-0.48955402
31754,-0.4811425
31755,-0.4718562
31756,-0.4640332
31757,-0.44752952
31758,-0.43889803
31759,-0.43011495
31760,-0.4201128
31761,-0.40896276
31762,-0.39528
31763,-0.38452443
31764,-0.37531197
31765,-0.3702724
31766,-0.36763328
31767,-0.3632516
31768,-0.3552843
31769,-0.36056256
31770,-0.3767959
31771,-0.40061742
31772,-0.42428154
31773,-0.4326472
31774,-0.41654274
31775,-0.42251804
31776,-0.45195854
31777,-0.48896694
31778,-0.5086752999999999
31779,-0.5110654
31780,-0.52869296
31781,-0.5529948
31782,-0.569008
31783,-0.5614804
31784,-0.5184571
31785,-0.4614262
31786,-0.40019885
31787,-0.33009246
31788,-0.24813744
31789,-0.15467122
31790,-0.056675922
31791,0.030138066
31792,0.111489534
31793,0.1837501
31794,0.24238762
31795,0.2901902
31796,0.32325485
31797,0.34006685
31798,0.33850235
31799,0.3182868
31800,0.2811599
31801,0.22538307
31802,0.15144725
31803,0.061982375
31804,-0.036456916
31805,-0.13735354
31806,-0.244511
31807,-0.33086583
31808,-0.42003542
31809,-0.4967877000000001
31810,-0.5470089
31811,-0.56852
31812,-0.5640927
31813,-0.53430766
31814,-0.46505246
31815,-0.36365756
31816,-0.2433746
31817,-0.09606496
31818,0.072748475
31819,0.2377309
31820,0.40445027
31821,0.5760354
31822,0.75056756
31823,0.9236141
31824,1.0674538999999998
31825,1.158859
31826,1.215705
31827,1.2586551
31828,1.2953931
31829,1.3050538
31830,1.2849540000000002
31831,1.235536
31832,1.1556964
31833,1.0454535
31834,0.9070163
31835,0.7313944
31836,0.5485515000000001
31837,0.3666144
31838,0.19222996
31839,0.03608212
31840,-0.059719518
31841,-0.03488203
31842,0.18208845
31843,0.34536192
31844,0.36589506
31845,0.34728923
31846,-0.75779414
31847,1.2250365
31848,0.8772148999999999
31849,-0.49761873
31850,-0.6948389
31851,-0.3479042
31852,-0.737412
31853,-0.4515659000000001
31854,-0.22941966
31855,-0.32947618
31856,-0.57667893
31857,-0.36977965
31858,-2.157698
31859,-0.44065127
31860,0.6659965999999999
31861,-0.15725629
31862,-0.58831435
31863,-1.0994053999999998
31864,-1.2728376
31865,-1.1375391
31866,-0.5724503000000001
31867,0.3016982
31868,0.9387236
31869,1.118232
31870,1.2085326
31871,1.0358659
31872,0.62953156
31873,0.14656866
31874,-0.17658573
31875,-0.31625322
31876,-0.32277897
31877,-0.17271754
31878,0.0904071
31879,0.38227844
31880,0.711109
31881,0.7048823000000001
31882,0.50187784
31883,0.3053626
31884,0.21782011
31885,0.17459288
31886,0.10657437
31887,0.005692493
31888,-0.09010086
31889,-0.16424067
31890,-0.20007949
31891,-0.16104339
31892,-0.095705494
31893,-0.066527285
31894,-0.056789126
31895,-0.056964725
31896,-0.06421024
31897,-0.07427239
31898,-0.107837185
31899,-0.09858239
31900,-0.06411778
31901,-0.03486941
31902,-0.037786204
31903,-0.07239917
31904,-0.14875087
31905,-0.2624895
31906,-0.37053707
31907,-0.42814246
31908,-0.412848
31909,-0.39571655
31910,-0.3680919
31911,-0.32449523
31912,-0.26448584
31913,-0.19145809
31914,-0.11020219
31915,-0.07633962
31916,-0.05805201
31917,-0.058222465
31918,-0.07758079
31919,-0.0994903
31920,-0.11285757
31921,-0.14483045
31922,-0.17512271
31923,-0.18926491
31924,-0.18129674
31925,-0.1585876
31926,-0.13351315
31927,-0.14013352
31928,-0.1969442
31929,-0.2841565
31930,-0.29610592
31931,-0.40152544
31932,-0.0670971
31933,0.26972485
31934,0.31577915
31935,0.033266608
31936,-0.25836647
31937,-0.43758455
31938,-0.30585968
31939,-0.104840145
31940,-0.12784897
31941,-0.26768944
31942,-0.20040953
31943,-0.1562317
31944,-0.12081381
31945,-0.10528527
31946,-0.17385957
31947,-0.120480016
31948,-0.15569341
31949,-0.19748256
31950,-0.2132564
31951,-0.20120662
31952,-0.18287997
31953,-0.16240376
31954,-0.11722153
31955,-0.061869934
31956,-0.017448382
31957,-0.003904
31958,0.0057554324
31959,0.00020193814
31960,-0.0027468547
31961,-0.014452795
31962,-0.028172018
31963,0.083302155
31964,0.060093243
31965,0.07225187
31966,0.08988251
31967,0.07089174
31968,-0.0049876146999999
31969,-0.04523615
31970,-0.1520369
31971,-0.24168669
31972,-0.24784614
31973,-0.1948497
31974,-0.2226229
31975,-0.10912457
31976,-0.059062578
31977,0.063538186
31978,0.14318158
31979,0.075766005
31980,0.06811878
31981,0.27237472
31982,0.039939024
31983,-0.15583628
31984,-0.16133296
31985,-0.15334044
31986,-0.5489746999999999
31987,-0.5878036
31988,-0.44284514
31989,-0.43710107
31990,-0.59362394
31991,-0.56941885
31992,-0.5287678000000001
31993,-0.49552932
31994,-0.4456244000000001
31995,-0.5467026
31996,-0.76146686
31997,-0.5087060999999999
31998,-0.30486235
31999,-0.38700852
32000,-0.32811797
32001,-0.16862509
32002,-0.13157617
32003,-0.006003554
32004,-0.035675257
32005,-0.1037466999999999
32006,-0.18443906
32007,-0.26688388
32008,-0.34426153
32009,-0.37324047
32010,-0.34806395
32011,-0.31373507
32012,-0.3099349
32013,-0.35599166
32014,-0.43730187
32015,-0.5193984
32016,-0.5866949
32017,-0.6413053000000001
32018,-0.68552524
32019,-0.7222979
32020,-0.7557041999999999
32021,-0.7883491
32022,-0.8215408000000002
32023,-0.8526189000000001
32024,-0.88247913
32025,-0.9133519
32026,-0.93588823
32027,-0.9541387
32028,-0.9813577
32029,-1.0075705
32030,-1.0260825
32031,-1.041138
32032,-1.0604595
32033,-1.0747981000000002
32034,-1.088818
32035,-1.1031452
32036,-1.1152712
32037,-1.1188936
32038,-1.1127051
32039,-1.1041179
32040,-1.0933111999999998
32041,-1.0791984
32042,-1.0602819
32043,-1.0357335
32044,-1.0155889
32045,-0.99361145
32046,-0.9732223
32047,-0.95407677
32048,-0.9312858
32049,-0.9107568
32050,-0.8864692
32051,-0.8586963
32052,-0.8293135
32053,-0.8011275999999999
32054,-0.777384
32055,-0.75404286
32056,-0.72911197
32057,-0.7072261
32058,-0.6893682
32059,-0.6740754
32060,-0.6587794
32061,-0.6397114
32062,-0.6160179
32063,-0.58942574
32064,-0.5638257
32065,-0.54432076
32066,-0.53546727
32067,-0.53365576
32068,-0.53898346
32069,-0.55214494
32070,-0.5718244
32071,-0.59409106
32072,-0.6214601
32073,-0.6481773000000001
32074,-0.6754635999999999
32075,-0.70276374
32076,-0.7301734000000001
32077,-0.7615706
32078,-0.78288835
32079,-0.8032113000000001
32080,-0.82009166
32081,-0.8309084999999999
32082,-0.83357435
32083,-0.8255256999999999
32084,-0.818562
32085,-0.8056312
32086,-0.7864952
32087,-0.7649289
32088,-0.74719757
32089,-0.72908574
32090,-0.70895386
32091,-0.6944649
32092,-0.6832651
32093,-0.6733644
32094,-0.67054737
32095,-0.6776656999999999
32096,-0.6852225000000001
32097,-0.6967187
32098,-0.71007997
32099,-0.72157043
32100,-0.73445
32101,-0.7477018
32102,-0.7578288000000001
32103,-0.768629
32104,-0.7800627
32105,-0.7877316999999999
32106,-0.78972346
32107,-0.7864573
32108,-0.786138
32109,-0.787632
32110,-0.78828937
32111,-0.79267126
32112,-0.7933685
32113,-0.7909781
32114,-0.7868252
32115,-0.780651
32116,-0.77041274
32117,-0.76483506
32118,-0.7567085
32119,-0.7479452
32120,-0.73764735
32121,-0.7246494000000001
32122,-0.71269876
32123,-0.69859827
32124,-0.6853316999999999
32125,-0.67043126
32126,-0.65397936
32127,-0.641232
32128,-0.62728924
32129,-0.6133454
32130,-0.60049856
32131,-0.58867776
32132,-0.57740384
32133,-0.5686389000000001
32134,-0.55360055
32135,-0.54310465
32136,-0.53621256
32137,-0.52959883
32138,-0.5204367
32139,-0.5136056999999999
32140,-0.5041441
32141,-0.49880567
32142,-0.49358696
32143,-0.47882822
32144,-0.4736489
32145,-0.4650832
32146,-0.45343193
32147,-0.44012776
32148,-0.4268608
32149,-0.41490862
32150,-0.41128424
32151,-0.41531748
32152,-0.42051515
32153,-0.4246008
32154,-0.43082863
32155,-0.44934058
32156,-0.4775766
32157,-0.50500685
32158,-0.5153181
32159,-0.50091195
32160,-0.4720222
32161,-0.48208433
32162,-0.50341403
32163,-0.51006603
32164,-0.5020157999999999
32165,-0.49537146
32166,-0.5167005
32167,-0.55867755
32168,-0.5824508
32169,-0.5828727
32170,-0.5605874
32171,-0.52001864
32172,-0.4693055
32173,-0.41216266
32174,-0.34714472
32175,-0.27463236
32176,-0.197657
32177,-0.12137563
32178,-0.039672926
32179,0.03671045
32180,0.10902179
32181,0.17688462
32182,0.23823018
32183,0.28813198
32184,0.32274055
32185,0.33823022
32186,0.3365993
32187,0.31989348
32188,0.29030767
32189,0.2508641
32190,0.20518234
32191,0.15157449
32192,0.09639074
32193,0.04341371
32194,-0.006916493
32195,-0.03951708
32196,-0.069724135
32197,-0.09437615
32198,-0.10601676
32199,-0.10468855
32200,-0.105896
32201,-0.07852699
32202,-0.03562853
32203,-0.0058970056
32204,0.030556642
32205,0.101576336
32206,0.1736196
32207,0.23131855
32208,0.3023662
32209,0.37120995
32210,0.43399438
32211,0.49874666
32212,0.55469215
32213,0.5733104
32214,0.5737924
32215,0.56594515
32216,0.548046
32217,0.51172036
32218,0.73748577
32219,0.87202805
32220,1.02055
32221,1.125036
32222,1.0302699
32223,0.49819618
32224,2.390017
32225,1.5561484
32226,0.5312524000000001
32227,0.61327964
32228,1.4124995
32229,0.28674793
32230,0.14632359
32231,0.25091138
32232,0.52591443
32233,0.5534411
32234,-0.42599618
32235,-0.91294116
32236,-1.2081604
32237,-1.9650408
32238,-1.5668157
32239,0.30867794
32240,-0.19040392
32241,-0.41805974
32242,-0.8487133
32243,-1.103417
32244,-1.0360569
32245,-0.6752256
32246,-0.0888794659999999
32247,0.59015596
32248,1.0316663
32249,1.3144763000000002
32250,1.3559335
32251,0.90479785
32252,0.19204983
32253,-0.2718732
32254,-0.46830183
32255,-0.41548467
32256,-0.1808832
32257,0.08047105
32258,0.1486801
32259,0.24559493
32260,0.3842391
32261,0.47833875
32262,0.3616057
32263,0.16601348
32264,0.03509317
32265,0.036505878
32266,0.0941839
32267,0.09144804
32268,0.05001383
32269,0.00535663
32270,-0.004163196
32271,-0.00035847857
32272,-0.009760305
32273,-0.0488
32274,-0.13524301
32275,-0.19328472
32276,-0.22446063
32277,-0.24078484
32278,-0.25189885
32279,-0.20887654
32280,-0.15957417
32281,-0.15158969
32282,-0.15921752
32283,-0.15563273
32284,-0.14567259
32285,-0.18931565
32286,-0.22476806
32287,-0.23361325
32288,-0.21146289
32289,-0.16806099
32290,-0.14455804
32291,-0.13832326
32292,-0.12617213
32293,-0.11740925
32294,-0.13461687
32295,-0.21229607
32296,-0.21315627
32297,-0.21228
32298,-0.22978772
32299,-0.24432279
32300,-0.20939717
32301,-0.19048037
32302,-0.20801432
32303,-0.23449548
32304,-0.28626385
32305,-0.36656138
32306,-0.43842083
32307,-0.33740994
32308,0.022153955
32309,0.23238723
32310,0.15183012
32311,-0.14143103
32312,-0.32415938
32313,-0.3914263
32314,-0.22166538
32315,-0.0907951
32316,-0.13561293
32317,-0.30622688
32318,-0.29898307
32319,-0.2135229
32320,-0.15561703
32321,-0.14779074
32322,-0.15996437
32323,-0.124166325
32324,-0.18213034
32325,-0.20057362
32326,-0.20323952
32327,-0.21329845
32328,-0.2322676
32329,-0.21133836
32330,-0.1464575
32331,-0.11666781
32332,-0.08863503
32333,-0.05036709
32334,-0.01666407
32335,-0.048456345
32336,-0.114774115
32337,-0.13791811
32338,-0.1189648999999999
32339,-0.060996495
32340,0.037437513
32341,0.12116331
32342,0.12618558
32343,0.12451526
32344,0.086049974
32345,-0.01791928
32346,-0.159576
32347,-0.16641738
32348,-0.17135848
32349,-0.12718023
32350,-0.03630003
32351,0.054984443
32352,0.040895965
32353,0.25548065
32354,0.34696665
32355,0.19915536
32356,0.030255124
32357,0.19324377
32358,0.0036974258
32359,-0.32496214
32360,-0.35862416
32361,-0.37040275
32362,-0.5549430999999999
32363,-0.74083215
32364,-0.54723674
32365,-0.6522219
32366,-0.7490416999999999
32367,-0.7815741
32368,-0.7980858000000001
32369,-0.8355209000000001
32370,-0.81096476
32371,-0.975359
32372,-0.92818844
32373,-0.7816653
32374,-0.8858142
32375,-0.71317005
32376,-0.539763
32377,-0.5409075
32378,-0.5636605
32379,-0.5283144000000001
32380,-0.50965786
32381,-0.50362056
32382,-0.49556172
32383,-0.45944262
32384,-0.38463148
32385,-0.2819180999999999
32386,-0.19338265
32387,-0.1604777999999999
32388,-0.16976388
32389,-0.20332162
32390,-0.24821477
32391,-0.29794973
32392,-0.35671258
32393,-0.4221768
32394,-0.49276912
32395,-0.5636013000000001
32396,-0.6316717
32397,-0.6963013000000001
32398,-0.7538554
32399,-0.80619764
32400,-0.8509144000000001
32401,-0.89003277
32402,-0.92321587
32403,-0.9447048
32404,-0.978916
32405,-1.0076561
32406,-1.0279292
32407,-1.0414115
32408,-1.0516153999999998
32409,-1.06047
32410,-1.0639708
32411,-1.063332
32412,-1.0602628
32413,-1.054351
32414,-1.0447729
32415,-1.0395408000000002
32416,-1.0282359
32417,-1.017248
32418,-1.0060397
32419,-0.9936639000000002
32420,-0.98039705
32421,-0.9675175
32422,-0.9562987
32423,-0.946172
32424,-0.93635136
32425,-0.92591166
